id,path,filename,extension,size_bytes,parent_skill,relative_path
864,plugins/crypto/token-launch-tracker/skills/tracking-token-launches/ARD.md,ARD.md,.md,4769,plugins/crypto/token-launch-tracker/skills/tracking-token-launches,ARD.md
865,plugins/crypto/token-launch-tracker/skills/tracking-token-launches/references/implementation.md,implementation.md,.md,1352,plugins/crypto/token-launch-tracker/skills/tracking-token-launches,references/implementation.md
866,plugins/crypto/token-launch-tracker/skills/tracking-token-launches/references/examples.md,examples.md,.md,7829,plugins/crypto/token-launch-tracker/skills/tracking-token-launches,references/examples.md
867,plugins/crypto/token-launch-tracker/skills/tracking-token-launches/references/errors.md,errors.md,.md,3913,plugins/crypto/token-launch-tracker/skills/tracking-token-launches,references/errors.md
868,plugins/crypto/token-launch-tracker/skills/tracking-token-launches/scripts/token_analyzer.py,token_analyzer.py,.py,13682,plugins/crypto/token-launch-tracker/skills/tracking-token-launches,scripts/token_analyzer.py
869,plugins/crypto/token-launch-tracker/skills/tracking-token-launches/scripts/event_monitor.py,event_monitor.py,.py,10220,plugins/crypto/token-launch-tracker/skills/tracking-token-launches,scripts/event_monitor.py
870,plugins/crypto/token-launch-tracker/skills/tracking-token-launches/scripts/formatters.py,formatters.py,.py,7588,plugins/crypto/token-launch-tracker/skills/tracking-token-launches,scripts/formatters.py
871,plugins/crypto/token-launch-tracker/skills/tracking-token-launches/scripts/launch_tracker.py,launch_tracker.py,.py,16809,plugins/crypto/token-launch-tracker/skills/tracking-token-launches,scripts/launch_tracker.py
872,plugins/crypto/token-launch-tracker/skills/tracking-token-launches/scripts/dex_sources.py,dex_sources.py,.py,8547,plugins/crypto/token-launch-tracker/skills/tracking-token-launches,scripts/dex_sources.py
873,plugins/crypto/token-launch-tracker/skills/tracking-token-launches/config/settings.yaml,settings.yaml,.yaml,4765,plugins/crypto/token-launch-tracker/skills/tracking-token-launches,config/settings.yaml
874,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies/SKILL.md,SKILL.md,.md,6411,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies,SKILL.md
875,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies/references/implementation.md,implementation.md,.md,4582,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies,references/implementation.md
876,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies/references/examples.md,examples.md,.md,4908,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies,references/examples.md
877,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies/references/errors.md,errors.md,.md,3815,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies,references/errors.md
878,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies/data/BTC_USD_1d.csv,BTC_USD_1d.csv,.csv,31226,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies,data/BTC_USD_1d.csv
879,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies/scripts/optimize.py,optimize.py,.py,6378,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies,scripts/optimize.py
880,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies/scripts/fetch_data.py,fetch_data.py,.py,4848,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies,scripts/fetch_data.py
881,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies/scripts/backtest.py,backtest.py,.py,14608,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies,scripts/backtest.py
882,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies/scripts/strategies.py,strategies.py,.py,11545,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies,scripts/strategies.py
883,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies/scripts/metrics.py,metrics.py,.py,12724,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies,scripts/metrics.py
884,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies/scripts/__pycache__/backtest.cpython-312.pyc,backtest.cpython-312.pyc,.pyc,17129,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies,scripts/__pycache__/backtest.cpython-312.pyc
885,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies/scripts/__pycache__/strategies.cpython-312.pyc,strategies.cpython-312.pyc,.pyc,16163,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies,scripts/__pycache__/strategies.cpython-312.pyc
886,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies/scripts/__pycache__/fetch_data.cpython-312.pyc,fetch_data.cpython-312.pyc,.pyc,7502,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies,scripts/__pycache__/fetch_data.cpython-312.pyc
887,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies/scripts/__pycache__/metrics.cpython-312.pyc,metrics.cpython-312.pyc,.pyc,18182,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies,scripts/__pycache__/metrics.cpython-312.pyc
888,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies/reports/sma_crossover_BTC-USD_20260114_172025_trades.csv,sma_crossover_BTC-USD_20260114_172025_trades.csv,.csv,392,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies,reports/sma_crossover_BTC-USD_20260114_172025_trades.csv
889,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies/reports/rsi_reversal_BTC-USD_20260114_172106_trades.csv,rsi_reversal_BTC-USD_20260114_172106_trades.csv,.csv,717,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies,reports/rsi_reversal_BTC-USD_20260114_172106_trades.csv
890,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies/reports/rsi_reversal_BTC-USD_20260114_172106_summary.txt,rsi_reversal_BTC-USD_20260114_172106_summary.txt,.txt,2678,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies,reports/rsi_reversal_BTC-USD_20260114_172106_summary.txt
891,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies/reports/optimization_sma_crossover_20260114_172629.txt,optimization_sma_crossover_20260114_172629.txt,.txt,1648,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies,reports/optimization_sma_crossover_20260114_172629.txt
892,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies/reports/macd_BTC-USD_20260114_172116_summary.txt,macd_BTC-USD_20260114_172116_summary.txt,.txt,2678,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies,reports/macd_BTC-USD_20260114_172116_summary.txt
893,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies/reports/macd_BTC-USD_20260114_172116_chart.png,macd_BTC-USD_20260114_172116_chart.png,.png,83255,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies,reports/macd_BTC-USD_20260114_172116_chart.png
894,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies/reports/sma_crossover_BTC-USD_20260114_172025_equity.csv,sma_crossover_BTC-USD_20260114_172025_equity.csv,.csv,6839,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies,reports/sma_crossover_BTC-USD_20260114_172025_equity.csv
895,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies/reports/sma_crossover_BTC-USD_20260114_172025_chart.png,sma_crossover_BTC-USD_20260114_172025_chart.png,.png,59527,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies,reports/sma_crossover_BTC-USD_20260114_172025_chart.png
896,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies/reports/optimization_sma_crossover_20260114_172629.csv,optimization_sma_crossover_20260114_172629.csv,.csv,1961,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies,reports/optimization_sma_crossover_20260114_172629.csv
897,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies/reports/macd_BTC-USD_20260114_172116_equity.csv,macd_BTC-USD_20260114_172116_equity.csv,.csv,9545,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies,reports/macd_BTC-USD_20260114_172116_equity.csv
898,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies/reports/macd_BTC-USD_20260114_172116_trades.csv,macd_BTC-USD_20260114_172116_trades.csv,.csv,1995,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies,reports/macd_BTC-USD_20260114_172116_trades.csv
899,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies/reports/rsi_reversal_BTC-USD_20260114_172106_equity.csv,rsi_reversal_BTC-USD_20260114_172106_equity.csv,.csv,10135,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies,reports/rsi_reversal_BTC-USD_20260114_172106_equity.csv
900,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies/reports/rsi_reversal_BTC-USD_20260114_172106_chart.png,rsi_reversal_BTC-USD_20260114_172106_chart.png,.png,91557,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies,reports/rsi_reversal_BTC-USD_20260114_172106_chart.png
901,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies/reports/sma_crossover_BTC-USD_20260114_172025_summary.txt,sma_crossover_BTC-USD_20260114_172025_summary.txt,.txt,2679,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies,reports/sma_crossover_BTC-USD_20260114_172025_summary.txt
902,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies/.pytest_cache/README.md,README.md,.md,302,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies,.pytest_cache/README.md
903,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies/.pytest_cache/.gitignore,.gitignore,(none),37,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies,.pytest_cache/.gitignore
904,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies/.pytest_cache/CACHEDIR.TAG,CACHEDIR.TAG,.TAG,191,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies,.pytest_cache/CACHEDIR.TAG
905,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies/.pytest_cache/v/cache/lastfailed,lastfailed,(none),2,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies,.pytest_cache/v/cache/lastfailed
906,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies/.pytest_cache/v/cache/nodeids,nodeids,(none),2147,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies,.pytest_cache/v/cache/nodeids
907,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies/config/settings.yaml,settings.yaml,.yaml,1427,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies,config/settings.yaml
908,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies/tests/test_strategies.py,test_strategies.py,.py,13897,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies,tests/test_strategies.py
909,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies/tests/__pycache__/test_strategies.cpython-312-pytest-8.4.2.pyc,test_strategies.cpython-312-pytest-8.4.2.pyc,.pyc,55195,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies,tests/__pycache__/test_strategies.cpython-312-pytest-8.4.2.pyc
910,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies/commands/optimize-parameters.md,optimize-parameters.md,.md,2478,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies,commands/optimize-parameters.md
911,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies/commands/backtest-strategy.md,backtest-strategy.md,.md,3277,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies,commands/backtest-strategy.md
912,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies/commands/compare-strategies.md,compare-strategies.md,.md,2681,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies,commands/compare-strategies.md
913,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies/commands/walk-forward.md,walk-forward.md,.md,4120,plugins/crypto/trading-strategy-backtester/skills/backtesting-trading-strategies,commands/walk-forward.md
914,plugins/crypto/wallet-security-auditor/skills/auditing-wallet-security/PRD.md,PRD.md,.md,2021,plugins/crypto/wallet-security-auditor/skills/auditing-wallet-security,PRD.md
915,plugins/crypto/wallet-security-auditor/skills/auditing-wallet-security/SKILL.md,SKILL.md,.md,6891,plugins/crypto/wallet-security-auditor/skills/auditing-wallet-security,SKILL.md
916,plugins/crypto/wallet-security-auditor/skills/auditing-wallet-security/ARD.md,ARD.md,.md,5494,plugins/crypto/wallet-security-auditor/skills/auditing-wallet-security,ARD.md
917,plugins/crypto/wallet-security-auditor/skills/auditing-wallet-security/references/implementation.md,implementation.md,.md,1352,plugins/crypto/wallet-security-auditor/skills/auditing-wallet-security,references/implementation.md
918,plugins/crypto/wallet-security-auditor/skills/auditing-wallet-security/references/examples.md,examples.md,.md,13718,plugins/crypto/wallet-security-auditor/skills/auditing-wallet-security,references/examples.md
919,plugins/crypto/wallet-security-auditor/skills/auditing-wallet-security/references/errors.md,errors.md,.md,6016,plugins/crypto/wallet-security-auditor/skills/auditing-wallet-security,references/errors.md
920,plugins/crypto/wallet-security-auditor/skills/auditing-wallet-security/scripts/tx_analyzer.py,tx_analyzer.py,.py,18008,plugins/crypto/wallet-security-auditor/skills/auditing-wallet-security,scripts/tx_analyzer.py
921,plugins/crypto/wallet-security-auditor/skills/auditing-wallet-security/scripts/formatters.py,formatters.py,.py,16733,plugins/crypto/wallet-security-auditor/skills/auditing-wallet-security,scripts/formatters.py
922,plugins/crypto/wallet-security-auditor/skills/auditing-wallet-security/scripts/risk_scorer.py,risk_scorer.py,.py,12090,plugins/crypto/wallet-security-auditor/skills/auditing-wallet-security,scripts/risk_scorer.py
923,plugins/crypto/wallet-security-auditor/skills/auditing-wallet-security/scripts/wallet_auditor.py,wallet_auditor.py,.py,18202,plugins/crypto/wallet-security-auditor/skills/auditing-wallet-security,scripts/wallet_auditor.py
924,plugins/crypto/wallet-security-auditor/skills/auditing-wallet-security/scripts/approval_scanner.py,approval_scanner.py,.py,12663,plugins/crypto/wallet-security-auditor/skills/auditing-wallet-security,scripts/approval_scanner.py
925,plugins/crypto/wallet-security-auditor/skills/auditing-wallet-security/scripts/__pycache__/wallet_auditor.cpython-312.pyc,wallet_auditor.cpython-312.pyc,.pyc,22012,plugins/crypto/wallet-security-auditor/skills/auditing-wallet-security,scripts/__pycache__/wallet_auditor.cpython-312.pyc
926,plugins/crypto/wallet-security-auditor/skills/auditing-wallet-security/scripts/__pycache__/formatters.cpython-312.pyc,formatters.cpython-312.pyc,.pyc,17890,plugins/crypto/wallet-security-auditor/skills/auditing-wallet-security,scripts/__pycache__/formatters.cpython-312.pyc
927,plugins/crypto/wallet-security-auditor/skills/auditing-wallet-security/scripts/__pycache__/approval_scanner.cpython-312.pyc,approval_scanner.cpython-312.pyc,.pyc,15222,plugins/crypto/wallet-security-auditor/skills/auditing-wallet-security,scripts/__pycache__/approval_scanner.cpython-312.pyc
928,plugins/crypto/wallet-security-auditor/skills/auditing-wallet-security/scripts/__pycache__/tx_analyzer.cpython-312.pyc,tx_analyzer.cpython-312.pyc,.pyc,19766,plugins/crypto/wallet-security-auditor/skills/auditing-wallet-security,scripts/__pycache__/tx_analyzer.cpython-312.pyc
929,plugins/crypto/wallet-security-auditor/skills/auditing-wallet-security/scripts/__pycache__/risk_scorer.cpython-312.pyc,risk_scorer.cpython-312.pyc,.pyc,13308,plugins/crypto/wallet-security-auditor/skills/auditing-wallet-security,scripts/__pycache__/risk_scorer.cpython-312.pyc
930,plugins/crypto/wallet-security-auditor/skills/auditing-wallet-security/config/settings.yaml,settings.yaml,.yaml,4640,plugins/crypto/wallet-security-auditor/skills/auditing-wallet-security,config/settings.yaml
931,plugins/crypto/whale-alert-monitor/skills/monitoring-whale-activity/PRD.md,PRD.md,.md,2890,plugins/crypto/whale-alert-monitor/skills/monitoring-whale-activity,PRD.md
932,plugins/crypto/whale-alert-monitor/skills/monitoring-whale-activity/SKILL.md,SKILL.md,.md,3773,plugins/crypto/whale-alert-monitor/skills/monitoring-whale-activity,SKILL.md
933,plugins/crypto/whale-alert-monitor/skills/monitoring-whale-activity/ARD.md,ARD.md,.md,3567,plugins/crypto/whale-alert-monitor/skills/monitoring-whale-activity,ARD.md
934,plugins/crypto/whale-alert-monitor/skills/monitoring-whale-activity/references/implementation.md,implementation.md,.md,2428,plugins/crypto/whale-alert-monitor/skills/monitoring-whale-activity,references/implementation.md
935,plugins/crypto/whale-alert-monitor/skills/monitoring-whale-activity/references/examples.md,examples.md,.md,4521,plugins/crypto/whale-alert-monitor/skills/monitoring-whale-activity,references/examples.md
936,plugins/crypto/whale-alert-monitor/skills/monitoring-whale-activity/references/errors.md,errors.md,.md,2732,plugins/crypto/whale-alert-monitor/skills/monitoring-whale-activity,references/errors.md
937,plugins/crypto/whale-alert-monitor/skills/monitoring-whale-activity/scripts/whale_api.py,whale_api.py,.py,12124,plugins/crypto/whale-alert-monitor/skills/monitoring-whale-activity,scripts/whale_api.py
938,plugins/crypto/whale-alert-monitor/skills/monitoring-whale-activity/scripts/formatters.py,formatters.py,.py,8587,plugins/crypto/whale-alert-monitor/skills/monitoring-whale-activity,scripts/formatters.py
939,plugins/crypto/whale-alert-monitor/skills/monitoring-whale-activity/scripts/price_service.py,price_service.py,.py,9879,plugins/crypto/whale-alert-monitor/skills/monitoring-whale-activity,scripts/price_service.py
940,plugins/crypto/whale-alert-monitor/skills/monitoring-whale-activity/scripts/whale_monitor.py,whale_monitor.py,.py,12328,plugins/crypto/whale-alert-monitor/skills/monitoring-whale-activity,scripts/whale_monitor.py
941,plugins/crypto/whale-alert-monitor/skills/monitoring-whale-activity/scripts/wallet_labels.py,wallet_labels.py,.py,11920,plugins/crypto/whale-alert-monitor/skills/monitoring-whale-activity,scripts/wallet_labels.py
942,plugins/crypto/whale-alert-monitor/skills/monitoring-whale-activity/scripts/__pycache__/price_service.cpython-312.pyc,price_service.cpython-312.pyc,.pyc,12880,plugins/crypto/whale-alert-monitor/skills/monitoring-whale-activity,scripts/__pycache__/price_service.cpython-312.pyc
943,plugins/crypto/whale-alert-monitor/skills/monitoring-whale-activity/scripts/__pycache__/formatters.cpython-312.pyc,formatters.cpython-312.pyc,.pyc,13127,plugins/crypto/whale-alert-monitor/skills/monitoring-whale-activity,scripts/__pycache__/formatters.cpython-312.pyc
944,plugins/crypto/whale-alert-monitor/skills/monitoring-whale-activity/scripts/__pycache__/wallet_labels.cpython-312.pyc,wallet_labels.cpython-312.pyc,.pyc,13770,plugins/crypto/whale-alert-monitor/skills/monitoring-whale-activity,scripts/__pycache__/wallet_labels.cpython-312.pyc
945,plugins/crypto/whale-alert-monitor/skills/monitoring-whale-activity/scripts/__pycache__/whale_api.cpython-312.pyc,whale_api.cpython-312.pyc,.pyc,14797,plugins/crypto/whale-alert-monitor/skills/monitoring-whale-activity,scripts/__pycache__/whale_api.cpython-312.pyc
946,plugins/crypto/whale-alert-monitor/skills/monitoring-whale-activity/scripts/__pycache__/whale_monitor.cpython-312.pyc,whale_monitor.cpython-312.pyc,.pyc,16684,plugins/crypto/whale-alert-monitor/skills/monitoring-whale-activity,scripts/__pycache__/whale_monitor.cpython-312.pyc
947,plugins/crypto/whale-alert-monitor/skills/monitoring-whale-activity/config/settings.yaml,settings.yaml,.yaml,1394,plugins/crypto/whale-alert-monitor/skills/monitoring-whale-activity,config/settings.yaml
948,plugins/database/data-seeder-generator/skills/generating-database-seed-data/SKILL.md,SKILL.md,.md,7531,plugins/database/data-seeder-generator/skills/generating-database-seed-data,SKILL.md
949,plugins/database/data-seeder-generator/skills/generating-database-seed-data/references/README.md,README.md,.md,65,plugins/database/data-seeder-generator/skills/generating-database-seed-data,references/README.md
950,plugins/database/data-seeder-generator/skills/generating-database-seed-data/assets/README.md,README.md,.md,158,plugins/database/data-seeder-generator/skills/generating-database-seed-data,assets/README.md
951,plugins/database/data-seeder-generator/skills/generating-database-seed-data/scripts/README.md,README.md,.md,431,plugins/database/data-seeder-generator/skills/generating-database-seed-data,scripts/README.md
952,plugins/database/data-validation-engine/skills/validating-database-integrity/SKILL.md,SKILL.md,.md,7752,plugins/database/data-validation-engine/skills/validating-database-integrity,SKILL.md
953,plugins/database/data-validation-engine/skills/validating-database-integrity/references/README.md,README.md,.md,66,plugins/database/data-validation-engine/skills/validating-database-integrity,references/README.md
954,plugins/database/data-validation-engine/skills/validating-database-integrity/assets/README.md,README.md,.md,190,plugins/database/data-validation-engine/skills/validating-database-integrity,assets/README.md
955,plugins/database/data-validation-engine/skills/validating-database-integrity/scripts/README.md,README.md,.md,514,plugins/database/data-validation-engine/skills/validating-database-integrity,scripts/README.md
956,plugins/database/data-validation-engine/skills/validating-database-integrity/scripts/configure_validation_rules.py,configure_validation_rules.py,.py,14886,plugins/database/data-validation-engine/skills/validating-database-integrity,scripts/configure_validation_rules.py
957,plugins/database/data-validation-engine/skills/validating-database-integrity/scripts/generate_validation_report.py,generate_validation_report.py,.py,14623,plugins/database/data-validation-engine/skills/validating-database-integrity,scripts/generate_validation_report.py
958,plugins/database/database-archival-system/skills/archiving-databases/SKILL.md,SKILL.md,.md,8224,plugins/database/database-archival-system/skills/archiving-databases,SKILL.md
959,plugins/database/database-archival-system/skills/archiving-databases/references/README.md,README.md,.md,68,plugins/database/database-archival-system/skills/archiving-databases,references/README.md
960,plugins/database/database-archival-system/skills/archiving-databases/assets/README.md,README.md,.md,247,plugins/database/database-archival-system/skills/archiving-databases,assets/README.md
961,plugins/database/database-archival-system/skills/archiving-databases/scripts/README.md,README.md,.md,476,plugins/database/database-archival-system/skills/archiving-databases,scripts/README.md
962,plugins/database/database-archival-system/skills/archiving-databases/scripts/archival/README.md,README.md,.md,104,plugins/database/database-archival-system/skills/archiving-databases,scripts/archival/README.md
963,plugins/database/database-audit-logger/skills/implementing-database-audit-logging/SKILL.md,SKILL.md,.md,9377,plugins/database/database-audit-logger/skills/implementing-database-audit-logging,SKILL.md
964,plugins/database/database-audit-logger/skills/implementing-database-audit-logging/references/README.md,README.md,.md,65,plugins/database/database-audit-logger/skills/implementing-database-audit-logging,references/README.md
965,plugins/database/database-audit-logger/skills/implementing-database-audit-logging/assets/README.md,README.md,.md,281,plugins/database/database-audit-logger/skills/implementing-database-audit-logging,assets/README.md
966,plugins/database/database-audit-logger/skills/implementing-database-audit-logging/scripts/audit_log_analyzer.py,audit_log_analyzer.py,.py,4862,plugins/database/database-audit-logger/skills/implementing-database-audit-logging,scripts/audit_log_analyzer.py
967,plugins/database/database-audit-logger/skills/implementing-database-audit-logging/scripts/README.md,README.md,.md,477,plugins/database/database-audit-logger/skills/implementing-database-audit-logging,scripts/README.md
968,plugins/database/database-audit-logger/skills/implementing-database-audit-logging/scripts/audit-archival.sh,audit-archival.sh,.sh,820,plugins/database/database-audit-logger/skills/implementing-database-audit-logging,scripts/audit-archival.sh
969,plugins/database/database-audit-logger/skills/implementing-database-audit-logging/scripts/audit_log_generator.py,audit_log_generator.py,.py,4812,plugins/database/database-audit-logger/skills/implementing-database-audit-logging,scripts/audit_log_generator.py
970,plugins/database/database-audit-logger/skills/implementing-database-audit-logging/scripts/audit_table_creator.sh,audit_table_creator.sh,.sh,4884,plugins/database/database-audit-logger/skills/implementing-database-audit-logging,scripts/audit_table_creator.sh
971,plugins/database/database-backup-automator/skills/automating-database-backups/SKILL.md,SKILL.md,.md,5732,plugins/database/database-backup-automator/skills/automating-database-backups,SKILL.md
972,plugins/database/database-backup-automator/skills/automating-database-backups/references/README.md,README.md,.md,606,plugins/database/database-backup-automator/skills/automating-database-backups,references/README.md
973,plugins/database/database-backup-automator/skills/automating-database-backups/references/backup_best_practices.md,backup_best_practices.md,.md,7290,plugins/database/database-backup-automator/skills/automating-database-backups,references/backup_best_practices.md
974,plugins/database/database-backup-automator/skills/automating-database-backups/references/cron_syntax.md,cron_syntax.md,.md,5885,plugins/database/database-backup-automator/skills/automating-database-backups,references/cron_syntax.md
975,plugins/database/database-backup-automator/skills/automating-database-backups/references/postgresql_backup_restore.md,postgresql_backup_restore.md,.md,4756,plugins/database/database-backup-automator/skills/automating-database-backups,references/postgresql_backup_restore.md
976,plugins/database/database-backup-automator/skills/automating-database-backups/references/mongodb_backup_restore.md,mongodb_backup_restore.md,.md,5622,plugins/database/database-backup-automator/skills/automating-database-backups,references/mongodb_backup_restore.md
977,plugins/database/database-backup-automator/skills/automating-database-backups/references/sqlite_backup_restore.md,sqlite_backup_restore.md,.md,6929,plugins/database/database-backup-automator/skills/automating-database-backups,references/sqlite_backup_restore.md
978,plugins/database/database-backup-automator/skills/automating-database-backups/references/mysql_backup_restore.md,mysql_backup_restore.md,.md,5517,plugins/database/database-backup-automator/skills/automating-database-backups,references/mysql_backup_restore.md
979,plugins/database/database-backup-automator/skills/automating-database-backups/assets/README.md,README.md,.md,65,plugins/database/database-backup-automator/skills/automating-database-backups,assets/README.md
980,plugins/database/database-backup-automator/skills/automating-database-backups/scripts/README.md,README.md,.md,495,plugins/database/database-backup-automator/skills/automating-database-backups,scripts/README.md
981,plugins/database/database-backup-automator/skills/automating-database-backups/scripts/backup_script_generator.py,backup_script_generator.py,.py,12526,plugins/database/database-backup-automator/skills/automating-database-backups,scripts/backup_script_generator.py
982,plugins/database/database-backup-automator/skills/automating-database-backups/scripts/backup_validator.py,backup_validator.py,.py,14836,plugins/database/database-backup-automator/skills/automating-database-backups,scripts/backup_validator.py
983,plugins/database/database-backup-automator/skills/automating-database-backups/scripts/backup_scheduler.py,backup_scheduler.py,.py,10489,plugins/database/database-backup-automator/skills/automating-database-backups,scripts/backup_scheduler.py
984,plugins/database/database-backup-automator/skills/automating-database-backups/scripts/backup-monitoring.sh,backup-monitoring.sh,.sh,927,plugins/database/database-backup-automator/skills/automating-database-backups,scripts/backup-monitoring.sh
985,plugins/database/database-backup-automator/skills/automating-database-backups/scripts/restore_script_generator.py,restore_script_generator.py,.py,15965,plugins/database/database-backup-automator/skills/automating-database-backups,scripts/restore_script_generator.py
986,plugins/database/database-backup-automator/skills/automating-database-backups/config/settings.yaml,settings.yaml,.yaml,1322,plugins/database/database-backup-automator/skills/automating-database-backups,config/settings.yaml
987,plugins/database/database-cache-layer/skills/implementing-database-caching/SKILL.md,SKILL.md,.md,7347,plugins/database/database-cache-layer/skills/implementing-database-caching,SKILL.md
988,plugins/database/database-cache-layer/skills/implementing-database-caching/references/README.md,README.md,.md,64,plugins/database/database-cache-layer/skills/implementing-database-caching,references/README.md
989,plugins/database/database-cache-layer/skills/implementing-database-caching/assets/README.md,README.md,.md,136,plugins/database/database-cache-layer/skills/implementing-database-caching,assets/README.md
990,plugins/database/database-cache-layer/skills/implementing-database-caching/scripts/README.md,README.md,.md,339,plugins/database/database-cache-layer/skills/implementing-database-caching,scripts/README.md
991,plugins/database/database-cache-layer/skills/implementing-database-caching/scripts/redis_setup.sh,redis_setup.sh,.sh,2625,plugins/database/database-cache-layer/skills/implementing-database-caching,scripts/redis_setup.sh
992,plugins/database/database-connection-pooler/skills/optimizing-database-connection-pooling/SKILL.md,SKILL.md,.md,7676,plugins/database/database-connection-pooler/skills/optimizing-database-connection-pooling,SKILL.md
993,plugins/database/database-connection-pooler/skills/optimizing-database-connection-pooling/references/README.md,README.md,.md,580,plugins/database/database-connection-pooler/skills/optimizing-database-connection-pooling,references/README.md
994,plugins/database/database-connection-pooler/skills/optimizing-database-connection-pooling/assets/README.md,README.md,.md,525,plugins/database/database-connection-pooler/skills/optimizing-database-connection-pooling,assets/README.md
