id,skill_path,pack_name,plugin_name,line_count,word_count,code_block_count,comment_only_code_block_count,import_code_block_count,url_code_block_count,real_url_count,real_import_count,placeholder_step,placeholder_todo,placeholder_implementation,placeholder_add,placeholder_your,placeholder_api_key,placeholder_token,placeholder_api_example,placeholder_example,placeholder_table_error
306,plugins/saas-packs/clay-pack/skills/clay-upgrade-migration/SKILL.md,saas-packs,clay-pack,119,403,7,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0
307,plugins/saas-packs/clay-pack/skills/clay-webhooks-events/SKILL.md,saas-packs,clay-pack,90,475,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
308,plugins/saas-packs/clerk-pack/skills/clerk-ci-integration/SKILL.md,saas-packs,clerk-pack,230,785,6,0,5,0,3,6,0,0,0,0,0,0,0,0,0,0
309,plugins/saas-packs/clerk-pack/skills/clerk-common-errors/SKILL.md,saas-packs,clerk-pack,221,907,11,1,6,1,4,8,0,0,0,0,0,0,0,0,1,0
310,plugins/saas-packs/clerk-pack/skills/clerk-core-workflow-a/SKILL.md,saas-packs,clerk-pack,259,833,8,0,7,0,3,11,0,0,0,0,0,0,0,0,2,0
311,plugins/saas-packs/clerk-pack/skills/clerk-core-workflow-b/SKILL.md,saas-packs,clerk-pack,200,666,6,0,6,0,3,8,0,0,0,0,0,0,0,0,0,0
312,plugins/saas-packs/clerk-pack/skills/clerk-cost-tuning/SKILL.md,saas-packs,clerk-pack,190,790,6,0,5,1,4,8,0,0,0,0,0,0,0,0,0,0
313,plugins/saas-packs/clerk-pack/skills/clerk-data-handling/SKILL.md,saas-packs,clerk-pack,249,893,6,0,5,0,3,6,0,0,0,0,0,0,0,0,0,0
314,plugins/saas-packs/clerk-pack/skills/clerk-debug-bundle/SKILL.md,saas-packs,clerk-pack,238,974,7,0,4,2,5,6,0,0,0,0,0,0,0,0,0,0
315,plugins/saas-packs/clerk-pack/skills/clerk-deploy-integration/SKILL.md,saas-packs,clerk-pack,189,739,8,0,1,1,8,1,0,0,0,0,0,0,0,0,0,0
316,plugins/saas-packs/clerk-pack/skills/clerk-enterprise-rbac/SKILL.md,saas-packs,clerk-pack,190,735,5,0,5,0,5,6,0,0,0,0,0,0,0,0,0,0
317,plugins/saas-packs/clerk-pack/skills/clerk-hello-world/SKILL.md,saas-packs,clerk-pack,154,493,5,0,5,0,3,5,0,0,0,0,0,0,0,0,0,0
318,plugins/saas-packs/clerk-pack/skills/clerk-incident-runbook/SKILL.md,saas-packs,clerk-pack,224,961,8,0,3,2,7,4,0,0,0,0,0,0,0,0,0,0
319,plugins/saas-packs/clerk-pack/skills/clerk-install-auth/SKILL.md,saas-packs,clerk-pack,157,466,7,0,5,0,3,5,0,0,0,0,0,0,0,0,0,0
320,plugins/saas-packs/clerk-pack/skills/clerk-local-dev-loop/SKILL.md,saas-packs,clerk-pack,200,682,9,0,4,0,3,5,0,0,0,0,0,0,0,0,0,0
321,plugins/saas-packs/clerk-pack/skills/clerk-migration-deep-dive/SKILL.md,saas-packs,clerk-pack,251,1007,10,0,6,1,4,7,0,0,0,0,0,0,0,0,0,0
322,plugins/saas-packs/clerk-pack/skills/clerk-multi-env-setup/SKILL.md,saas-packs,clerk-pack,216,758,7,0,3,1,6,4,0,0,0,0,0,0,0,0,0,0
323,plugins/saas-packs/clerk-pack/skills/clerk-observability/SKILL.md,saas-packs,clerk-pack,297,1001,8,0,7,0,3,8,0,0,0,1,0,0,0,0,0,0
324,plugins/saas-packs/clerk-pack/skills/clerk-performance-tuning/SKILL.md,saas-packs,clerk-pack,215,837,8,0,6,0,3,9,0,0,0,0,0,0,0,0,0,0
325,plugins/saas-packs/clerk-pack/skills/clerk-prod-checklist/SKILL.md,saas-packs,clerk-pack,198,1025,4,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0
326,plugins/saas-packs/clerk-pack/skills/clerk-rate-limits/SKILL.md,saas-packs,clerk-pack,207,822,6,0,3,1,4,3,0,0,0,0,0,0,0,0,0,0
327,plugins/saas-packs/clerk-pack/skills/clerk-reference-architecture/SKILL.md,saas-packs,clerk-pack,258,921,13,0,8,0,3,9,0,0,0,0,0,0,0,0,0,0
328,plugins/saas-packs/clerk-pack/skills/clerk-sdk-patterns/SKILL.md,saas-packs,clerk-pack,197,698,8,0,7,0,3,8,0,0,0,0,0,0,0,0,0,0
329,plugins/saas-packs/clerk-pack/skills/clerk-security-basics/SKILL.md,saas-packs,clerk-pack,233,896,8,0,5,1,5,10,0,0,0,1,0,0,0,0,0,0
330,plugins/saas-packs/clerk-pack/skills/clerk-upgrade-migration/SKILL.md,saas-packs,clerk-pack,228,896,12,0,2,1,5,2,0,0,0,0,0,0,0,0,0,0
331,plugins/saas-packs/clerk-pack/skills/clerk-webhooks-events/SKILL.md,saas-packs,clerk-pack,205,729,6,0,2,0,4,5,0,0,0,0,0,0,0,0,0,0
332,plugins/saas-packs/coderabbit-pack/skills/coderabbit-ci-integration/SKILL.md,saas-packs,coderabbit-pack,124,353,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
333,plugins/saas-packs/coderabbit-pack/skills/coderabbit-common-errors/SKILL.md,saas-packs,coderabbit-pack,112,326,6,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0
334,plugins/saas-packs/coderabbit-pack/skills/coderabbit-core-workflow-a/SKILL.md,saas-packs,coderabbit-pack,76,381,4,4,0,0,2,0,3,0,0,0,0,0,0,0,0,1
335,plugins/saas-packs/coderabbit-pack/skills/coderabbit-core-workflow-b/SKILL.md,saas-packs,coderabbit-pack,78,359,5,5,0,0,2,0,3,0,0,0,0,0,0,0,0,0
336,plugins/saas-packs/coderabbit-pack/skills/coderabbit-cost-tuning/SKILL.md,saas-packs,coderabbit-pack,113,590,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,plugins/saas-packs/coderabbit-pack/skills/coderabbit-data-handling/SKILL.md,saas-packs,coderabbit-pack,174,669,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
338,plugins/saas-packs/coderabbit-pack/skills/coderabbit-debug-bundle/SKILL.md,saas-packs,coderabbit-pack,118,435,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
339,plugins/saas-packs/coderabbit-pack/skills/coderabbit-deploy-integration/SKILL.md,saas-packs,coderabbit-pack,131,458,6,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
340,plugins/saas-packs/coderabbit-pack/skills/coderabbit-enterprise-rbac/SKILL.md,saas-packs,coderabbit-pack,105,555,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,plugins/saas-packs/coderabbit-pack/skills/coderabbit-hello-world/SKILL.md,saas-packs,coderabbit-pack,96,318,5,0,3,0,3,3,0,0,0,0,2,0,0,0,0,0
342,plugins/saas-packs/coderabbit-pack/skills/coderabbit-incident-runbook/SKILL.md,saas-packs,coderabbit-pack,209,764,10,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0
343,plugins/saas-packs/coderabbit-pack/skills/coderabbit-install-auth/SKILL.md,saas-packs,coderabbit-pack,91,311,5,1,2,0,4,2,0,0,0,0,0,0,0,0,0,0
344,plugins/saas-packs/coderabbit-pack/skills/coderabbit-local-dev-loop/SKILL.md,saas-packs,coderabbit-pack,119,409,6,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0
345,plugins/saas-packs/coderabbit-pack/skills/coderabbit-migration-deep-dive/SKILL.md,saas-packs,coderabbit-pack,251,823,10,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
346,plugins/saas-packs/coderabbit-pack/skills/coderabbit-multi-env-setup/SKILL.md,saas-packs,coderabbit-pack,201,688,8,0,3,0,2,7,0,0,0,0,0,0,0,0,0,0
347,plugins/saas-packs/coderabbit-pack/skills/coderabbit-observability/SKILL.md,saas-packs,coderabbit-pack,110,615,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,plugins/saas-packs/coderabbit-pack/skills/coderabbit-performance-tuning/SKILL.md,saas-packs,coderabbit-pack,139,641,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,plugins/saas-packs/coderabbit-pack/skills/coderabbit-prod-checklist/SKILL.md,saas-packs,coderabbit-pack,121,512,3,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0
350,plugins/saas-packs/coderabbit-pack/skills/coderabbit-rate-limits/SKILL.md,saas-packs,coderabbit-pack,149,591,4,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0
351,plugins/saas-packs/coderabbit-pack/skills/coderabbit-reference-architecture/SKILL.md,saas-packs,coderabbit-pack,223,747,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
352,plugins/saas-packs/coderabbit-pack/skills/coderabbit-sdk-patterns/SKILL.md,saas-packs,coderabbit-pack,147,482,6,0,4,0,3,5,0,0,0,0,0,0,0,0,0,0
353,plugins/saas-packs/coderabbit-pack/skills/coderabbit-security-basics/SKILL.md,saas-packs,coderabbit-pack,141,440,5,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0
354,plugins/saas-packs/coderabbit-pack/skills/coderabbit-upgrade-migration/SKILL.md,saas-packs,coderabbit-pack,119,403,7,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0
355,plugins/saas-packs/coderabbit-pack/skills/coderabbit-webhooks-events/SKILL.md,saas-packs,coderabbit-pack,174,601,5,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0
356,plugins/saas-packs/cursor-pack/skills/cursor-advanced-composer/SKILL.md,saas-packs,cursor-pack,53,224,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
357,plugins/saas-packs/cursor-pack/skills/cursor-ai-chat/SKILL.md,saas-packs,cursor-pack,54,221,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
358,plugins/saas-packs/cursor-pack/skills/cursor-api-key-management/SKILL.md,saas-packs,cursor-pack,59,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,plugins/saas-packs/cursor-pack/skills/cursor-codebase-indexing/SKILL.md,saas-packs,cursor-pack,63,254,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
360,plugins/saas-packs/cursor-pack/skills/cursor-common-errors/SKILL.md,saas-packs,cursor-pack,53,220,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
361,plugins/saas-packs/cursor-pack/skills/cursor-compliance-audit/SKILL.md,saas-packs,cursor-pack,55,219,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
362,plugins/saas-packs/cursor-pack/skills/cursor-composer-workflows/SKILL.md,saas-packs,cursor-pack,53,206,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
363,plugins/saas-packs/cursor-pack/skills/cursor-context-management/SKILL.md,saas-packs,cursor-pack,54,214,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
364,plugins/saas-packs/cursor-pack/skills/cursor-custom-prompts/SKILL.md,saas-packs,cursor-pack,53,214,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
365,plugins/saas-packs/cursor-pack/skills/cursor-debug-bundle/SKILL.md,saas-packs,cursor-pack,58,243,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
366,plugins/saas-packs/cursor-pack/skills/cursor-extension-integration/SKILL.md,saas-packs,cursor-pack,53,202,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
367,plugins/saas-packs/cursor-pack/skills/cursor-git-integration/SKILL.md,saas-packs,cursor-pack,54,219,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
368,plugins/saas-packs/cursor-pack/skills/cursor-hello-world/SKILL.md,saas-packs,cursor-pack,53,229,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
369,plugins/saas-packs/cursor-pack/skills/cursor-indexing-issues/SKILL.md,saas-packs,cursor-pack,53,219,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
370,plugins/saas-packs/cursor-pack/skills/cursor-install-auth/SKILL.md,saas-packs,cursor-pack,54,222,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
371,plugins/saas-packs/cursor-pack/skills/cursor-keybindings/SKILL.md,saas-packs,cursor-pack,53,217,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
372,plugins/saas-packs/cursor-pack/skills/cursor-known-pitfalls/SKILL.md,saas-packs,cursor-pack,54,218,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
373,plugins/saas-packs/cursor-pack/skills/cursor-local-dev-loop/SKILL.md,saas-packs,cursor-pack,54,220,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
374,plugins/saas-packs/cursor-pack/skills/cursor-model-selection/SKILL.md,saas-packs,cursor-pack,53,222,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
375,plugins/saas-packs/cursor-pack/skills/cursor-multi-repo/SKILL.md,saas-packs,cursor-pack,53,216,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
376,plugins/saas-packs/cursor-pack/skills/cursor-performance-tuning/SKILL.md,saas-packs,cursor-pack,53,203,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
377,plugins/saas-packs/cursor-pack/skills/cursor-privacy-settings/SKILL.md,saas-packs,cursor-pack,54,221,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
378,plugins/saas-packs/cursor-pack/skills/cursor-prod-checklist/SKILL.md,saas-packs,cursor-pack,54,216,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
379,plugins/saas-packs/cursor-pack/skills/cursor-reference-architecture/SKILL.md,saas-packs,cursor-pack,54,209,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
380,plugins/saas-packs/cursor-pack/skills/cursor-rules-config/SKILL.md,saas-packs,cursor-pack,62,233,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
381,plugins/saas-packs/cursor-pack/skills/cursor-sso-integration/SKILL.md,saas-packs,cursor-pack,57,246,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
382,plugins/saas-packs/cursor-pack/skills/cursor-tab-completion/SKILL.md,saas-packs,cursor-pack,53,222,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
383,plugins/saas-packs/cursor-pack/skills/cursor-team-setup/SKILL.md,saas-packs,cursor-pack,54,222,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
384,plugins/saas-packs/cursor-pack/skills/cursor-upgrade-migration/SKILL.md,saas-packs,cursor-pack,59,229,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
385,plugins/saas-packs/cursor-pack/skills/cursor-usage-analytics/SKILL.md,saas-packs,cursor-pack,54,216,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
386,plugins/saas-packs/customerio-pack/skills/customerio-advanced-troubleshooting/SKILL.md,saas-packs,customerio-pack,92,437,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0
387,plugins/saas-packs/customerio-pack/skills/customerio-ci-integration/SKILL.md,saas-packs,customerio-pack,73,373,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
388,plugins/saas-packs/customerio-pack/skills/customerio-common-errors/SKILL.md,saas-packs,customerio-pack,97,495,1,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0
389,plugins/saas-packs/customerio-pack/skills/customerio-core-feature/SKILL.md,saas-packs,customerio-pack,62,269,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
390,plugins/saas-packs/customerio-pack/skills/customerio-cost-tuning/SKILL.md,saas-packs,customerio-pack,83,432,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
391,plugins/saas-packs/customerio-pack/skills/customerio-debug-bundle/SKILL.md,saas-packs,customerio-pack,66,264,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
392,plugins/saas-packs/customerio-pack/skills/customerio-deploy-pipeline/SKILL.md,saas-packs,customerio-pack,75,378,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
393,plugins/saas-packs/customerio-pack/skills/customerio-hello-world/SKILL.md,saas-packs,customerio-pack,61,280,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
394,plugins/saas-packs/customerio-pack/skills/customerio-install-auth/SKILL.md,saas-packs,customerio-pack,59,297,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
395,plugins/saas-packs/customerio-pack/skills/customerio-known-pitfalls/SKILL.md,saas-packs,customerio-pack,90,520,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
396,plugins/saas-packs/customerio-pack/skills/customerio-load-scale/SKILL.md,saas-packs,customerio-pack,84,453,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
397,plugins/saas-packs/customerio-pack/skills/customerio-local-dev-loop/SKILL.md,saas-packs,customerio-pack,59,277,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
398,plugins/saas-packs/customerio-pack/skills/customerio-multi-env-setup/SKILL.md,saas-packs,customerio-pack,78,391,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
399,plugins/saas-packs/customerio-pack/skills/customerio-observability/SKILL.md,saas-packs,customerio-pack,84,429,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
400,plugins/saas-packs/customerio-pack/skills/customerio-performance-tuning/SKILL.md,saas-packs,customerio-pack,82,421,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
401,plugins/saas-packs/customerio-pack/skills/customerio-primary-workflow/SKILL.md,saas-packs,customerio-pack,68,305,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
402,plugins/saas-packs/customerio-pack/skills/customerio-prod-checklist/SKILL.md,saas-packs,customerio-pack,97,486,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
403,plugins/saas-packs/customerio-pack/skills/customerio-rate-limits/SKILL.md,saas-packs,customerio-pack,87,423,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
404,plugins/saas-packs/customerio-pack/skills/customerio-reference-architecture/SKILL.md,saas-packs,customerio-pack,78,411,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
405,plugins/saas-packs/customerio-pack/skills/customerio-reliability-patterns/SKILL.md,saas-packs,customerio-pack,84,416,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
406,plugins/saas-packs/customerio-pack/skills/customerio-sdk-patterns/SKILL.md,saas-packs,customerio-pack,66,344,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
407,plugins/saas-packs/customerio-pack/skills/customerio-security-basics/SKILL.md,saas-packs,customerio-pack,86,442,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
408,plugins/saas-packs/customerio-pack/skills/customerio-upgrade-migration/SKILL.md,saas-packs,customerio-pack,94,481,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
409,plugins/saas-packs/customerio-pack/skills/customerio-webhooks-events/SKILL.md,saas-packs,customerio-pack,75,359,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
410,plugins/saas-packs/databricks-pack/skills/databricks-ci-integration/SKILL.md,saas-packs,databricks-pack,214,682,5,0,1,3,7,5,0,0,0,0,0,0,0,0,0,0
411,plugins/saas-packs/databricks-pack/skills/databricks-common-errors/SKILL.md,saas-packs,databricks-pack,329,954,18,0,4,0,5,7,0,0,0,0,0,0,0,0,0,0
412,plugins/saas-packs/databricks-pack/skills/databricks-core-workflow-a/SKILL.md,saas-packs,databricks-pack,86,404,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
413,plugins/saas-packs/databricks-pack/skills/databricks-core-workflow-b/SKILL.md,saas-packs,databricks-pack,209,725,6,0,5,0,4,12,0,0,0,0,0,0,0,0,0,0
414,plugins/saas-packs/databricks-pack/skills/databricks-cost-tuning/SKILL.md,saas-packs,databricks-pack,154,693,8,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0
415,plugins/saas-packs/databricks-pack/skills/databricks-data-handling/SKILL.md,saas-packs,databricks-pack,84,443,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
416,plugins/saas-packs/databricks-pack/skills/databricks-debug-bundle/SKILL.md,saas-packs,databricks-pack,257,1006,8,0,2,0,4,3,0,0,0,0,0,0,0,0,0,0
417,plugins/saas-packs/databricks-pack/skills/databricks-deploy-integration/SKILL.md,saas-packs,databricks-pack,206,650,8,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0
418,plugins/saas-packs/databricks-pack/skills/databricks-enterprise-rbac/SKILL.md,saas-packs,databricks-pack,135,616,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
419,plugins/saas-packs/databricks-pack/skills/databricks-hello-world/SKILL.md,saas-packs,databricks-pack,211,571,7,0,5,0,4,8,0,0,0,0,0,0,0,0,0,0
420,plugins/saas-packs/databricks-pack/skills/databricks-incident-runbook/SKILL.md,saas-packs,databricks-pack,358,1359,12,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
421,plugins/saas-packs/databricks-pack/skills/databricks-install-auth/SKILL.md,saas-packs,databricks-pack,175,530,9,0,4,7,15,6,0,0,0,0,0,0,0,0,0,0
422,plugins/saas-packs/databricks-pack/skills/databricks-local-dev-loop/SKILL.md,saas-packs,databricks-pack,256,741,11,0,2,1,5,5,0,0,0,0,0,0,0,0,0,0
423,plugins/saas-packs/databricks-pack/skills/databricks-migration-deep-dive/SKILL.md,saas-packs,databricks-pack,94,473,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
424,plugins/saas-packs/databricks-pack/skills/databricks-multi-env-setup/SKILL.md,saas-packs,databricks-pack,201,688,8,0,3,0,2,7,0,0,0,0,0,0,0,0,0,0
425,plugins/saas-packs/databricks-pack/skills/databricks-observability/SKILL.md,saas-packs,databricks-pack,141,701,7,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0
426,plugins/saas-packs/databricks-pack/skills/databricks-performance-tuning/SKILL.md,saas-packs,databricks-pack,248,755,4,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0
427,plugins/saas-packs/databricks-pack/skills/databricks-prod-checklist/SKILL.md,saas-packs,databricks-pack,281,951,7,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0
428,plugins/saas-packs/databricks-pack/skills/databricks-rate-limits/SKILL.md,saas-packs,databricks-pack,226,926,7,0,6,0,4,14,0,0,0,0,0,0,0,0,0,0
429,plugins/saas-packs/databricks-pack/skills/databricks-reference-architecture/SKILL.md,saas-packs,databricks-pack,209,699,6,0,1,1,6,2,0,0,0,0,0,0,0,0,0,0
430,plugins/saas-packs/databricks-pack/skills/databricks-sdk-patterns/SKILL.md,saas-packs,databricks-pack,264,895,8,0,6,2,5,12,0,0,0,0,0,0,0,0,0,0
431,plugins/saas-packs/databricks-pack/skills/databricks-security-basics/SKILL.md,saas-packs,databricks-pack,269,874,9,0,2,1,5,3,0,0,0,0,0,0,0,0,0,0
432,plugins/saas-packs/databricks-pack/skills/databricks-upgrade-migration/SKILL.md,saas-packs,databricks-pack,175,660,3,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0
433,plugins/saas-packs/databricks-pack/skills/databricks-webhooks-events/SKILL.md,saas-packs,databricks-pack,257,903,9,0,3,1,6,5,0,0,0,0,0,0,0,0,0,0
434,plugins/saas-packs/deepgram-pack/skills/deepgram-ci-integration/SKILL.md,saas-packs,deepgram-pack,89,390,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
435,plugins/saas-packs/deepgram-pack/skills/deepgram-common-errors/SKILL.md,saas-packs,deepgram-pack,98,461,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
436,plugins/saas-packs/deepgram-pack/skills/deepgram-core-workflow-a/SKILL.md,saas-packs,deepgram-pack,89,478,2,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0
437,plugins/saas-packs/deepgram-pack/skills/deepgram-core-workflow-b/SKILL.md,saas-packs,deepgram-pack,75,471,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
438,plugins/saas-packs/deepgram-pack/skills/deepgram-cost-tuning/SKILL.md,saas-packs,deepgram-pack,95,502,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
439,plugins/saas-packs/deepgram-pack/skills/deepgram-data-handling/SKILL.md,saas-packs,deepgram-pack,89,470,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
440,plugins/saas-packs/deepgram-pack/skills/deepgram-debug-bundle/SKILL.md,saas-packs,deepgram-pack,92,433,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
441,plugins/saas-packs/deepgram-pack/skills/deepgram-deploy-integration/SKILL.md,saas-packs,deepgram-pack,91,402,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
442,plugins/saas-packs/deepgram-pack/skills/deepgram-enterprise-rbac/SKILL.md,saas-packs,deepgram-pack,95,545,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
443,plugins/saas-packs/deepgram-pack/skills/deepgram-hello-world/SKILL.md,saas-packs,deepgram-pack,86,439,2,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0
444,plugins/saas-packs/deepgram-pack/skills/deepgram-incident-runbook/SKILL.md,saas-packs,deepgram-pack,100,539,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0
445,plugins/saas-packs/deepgram-pack/skills/deepgram-install-auth/SKILL.md,saas-packs,deepgram-pack,103,364,5,0,3,0,4,4,0,0,0,0,0,0,0,0,0,0
446,plugins/saas-packs/deepgram-pack/skills/deepgram-local-dev-loop/SKILL.md,saas-packs,deepgram-pack,93,454,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
447,plugins/saas-packs/deepgram-pack/skills/deepgram-migration-deep-dive/SKILL.md,saas-packs,deepgram-pack,90,453,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
448,plugins/saas-packs/deepgram-pack/skills/deepgram-multi-env-setup/SKILL.md,saas-packs,deepgram-pack,100,471,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
449,plugins/saas-packs/deepgram-pack/skills/deepgram-observability/SKILL.md,saas-packs,deepgram-pack,95,520,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
450,plugins/saas-packs/deepgram-pack/skills/deepgram-performance-tuning/SKILL.md,saas-packs,deepgram-pack,87,461,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
451,plugins/saas-packs/deepgram-pack/skills/deepgram-prod-checklist/SKILL.md,saas-packs,deepgram-pack,93,506,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
452,plugins/saas-packs/deepgram-pack/skills/deepgram-rate-limits/SKILL.md,saas-packs,deepgram-pack,88,453,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
453,plugins/saas-packs/deepgram-pack/skills/deepgram-reference-architecture/SKILL.md,saas-packs,deepgram-pack,86,464,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
454,plugins/saas-packs/deepgram-pack/skills/deepgram-sdk-patterns/SKILL.md,saas-packs,deepgram-pack,82,455,2,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0
455,plugins/saas-packs/deepgram-pack/skills/deepgram-security-basics/SKILL.md,saas-packs,deepgram-pack,98,475,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
456,plugins/saas-packs/deepgram-pack/skills/deepgram-upgrade-migration/SKILL.md,saas-packs,deepgram-pack,98,487,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0
457,plugins/saas-packs/deepgram-pack/skills/deepgram-webhooks-events/SKILL.md,saas-packs,deepgram-pack,93,424,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0
458,plugins/saas-packs/documenso-pack/skills/documenso-ci-integration/SKILL.md,saas-packs,documenso-pack,66,277,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
